Medallion,HackLicense,VendorID,RateCode,StoreAndFwdFlag,PickupDateTime,DropoffDateTime,PassengerCount,TripTimeInSecs,TripDistance,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,PaymentType,FareAmount,Surcharge,MtaTax,TollsAmount,TotalAmount,TipAmount,Tipped,TipClass
6D42AA76826708EA462441CB7133374C,D04D36FEBB92CD2CAAC1E12FCF00CF99,CMT,1,N  ,4/6/2013 0:30,4/6/2013 0:43,3,783,3.3,-73.965935,40.762062,-74.000725,40.729717,CRD,12.5,0.5,0.5,0,13.5,0,0,0
FD24C4576969EC3950EC1ABCE40613C0,24DE235B73EB22F9E3205D606135E855,VTS,1,""""" ",1/22/2013 6:47,1/22/2013 6:58,1,660,2.74,-73.952957,40.776669,-73.981125,40.754845,CRD,11,0,0.5,0,12.5,1,1,1
1B54A24AF23FD2C4CA404390E9038A5D,C2C99ECEB9264DB8B3C658A5CECEE89E,CMT,1,N  ,5/23/2013 17:35,5/23/2013 17:42,1,443,1.2,-73.955292,40.783314,-73.967789,40.770218,CRD,7,1,0.5,0,10.6,2.1,1,1
2B81358588289266037B22C2B5EBD762,799F628D16F1ED1696B72D49805863ED,VTS,1,""""" ",10/26/2013 10:43,10/26/2013 10:45,1,120,0.7,-73.976845,40.747513,-73.970871,40.75573,CSH,4,0,0.5,0,4.5,0,0,0
79B960341B970153F8158B5CA93D9A79,F50D473528362D478240517E4754C617,CMT,1,N  ,12/6/2013 19:21,12/6/2013 19:32,3,621,1.6,-73.965515,40.790817,-73.981834,40.770882,CSH,9,1,0.5,0,10.5,0,0,0
E5044EC4A438E0715E1C21590BC3EFF7,FEC1F70C79558C6CBB961CF652551C02,VTS,1,""""" ",6/3/2013 12:23,6/3/2013 12:40,1,1020,2.51,-74.00309,40.739014,-73.972618,40.752163,CSH,12.5,0,0.5,0,13,0,0,0
67559FA4A68EE13D8F928345D6594E9E,B61CF1D2F56B5BD7AB57F0804198A2AB,VTS,1,""""" ",1/9/2013 22:39,1/9/2013 22:45,1,360,1.34,-74.002083,40.726471,-74.009056,40.715591,CSH,6.5,0.5,0.5,0,7.5,0,0,0
7F140FE76FE69C92E8B6F4296CFD684E,8DCD188C6B447A64BF145ABB2B319C35,CMT,1,N  ,1/21/2013 13:44,1/21/2013 13:54,1,643,1.9,-73.953545,40.785416,-73.954872,40.765465,CRD,9.5,0,0.5,0,12,2,1,1
3728BFCC97F00BECAAFBA845BA972940,25ADD54B82A9E5BD0999AC8AACB40BF3,VTS,2,""""" ",10/12/2013 16:44,10/12/2013 17:20,1,2160,20.62,-73.965363,40.755066,-73.789993,40.646893,CRD,52,0,0.5,5.33,69.3,11.47,1,3
A87E2C633EEB9BCF863389CCE1C6D8F9,C4797F9008D4345B41B60906F5FCD5D3,VTS,1,""""" ",12/2/2013 20:14,12/2/2013 20:38,1,1440,4.79,-73.996902,40.737171,-73.997459,40.687973,CRD,20,0.5,0.5,0,25.1,4.1,1,1
8CD06578CB3BA6D3FA84B6E4A7D767ED,4231037AB511DE40AFE80EB14E611CEE,CMT,1,N  ,5/24/2013 9:24,5/24/2013 9:28,1,197,0.4,-74.001038,40.736366,-74.008331,40.734451,CSH,4,0,0.5,0,4.5,0,0,0
6D9C2E4EAC8F6A5C7D3102177BC42C03,8F589F68DC4B16219F46A1A6098A4BDB,VTS,1,""""" ",10/16/2013 0:36,10/16/2013 0:47,6,660,3.8,-73.980042,40.760681,-73.91954,40.743496,CSH,13.5,0.5,0.5,0,14.5,0,0,0
D963CBA95EBF390B8ED932C3ACBBCE6D,1E90BA9B03888C76B34902368648C078,VTS,1,""""" ",12/20/2013 17:54,12/20/2013 18:05,1,660,1.3,-73.966782,40.757092,-73.979019,40.740414,CRD,8.5,1,0.5,0,11,1,1,1
E5A71AB7F8D74511B46ABD8A894CC870,30553B08EC1E955BFA38B736BB3C20A8,CMT,1,N  ,12/11/2013 8:33,12/11/2013 8:40,2,396,0.8,-73.989189,40.736328,-73.979942,40.734894,CRD,6.5,0,0.5,0,8.4,1.4,1,1
11EAFA84FF6B9F48C6B192AB1728E847,43C0D3B599DD8DB438B7D3A58963612A,VTS,1,""""" ",5/17/2013 9:36,5/17/2013 9:49,1,780,1.54,-73.98494,40.768291,-73.99115,40.750423,CRD,9.5,0,0.5,0,12.85,2.85,1,1
CAC1EDFA3030AE06FDE1E572BC5B050C,DA5B9D24F15EDDA2BB7762961794256E,VTS,1,""""" ",7/30/2013 0:10,7/30/2013 0:31,2,1260,6.46,-73.963638,40.761818,-73.912933,40.707363,CSH,21.5,0.5,0.5,0,22.5,0,0,0
B73668FE07B7EB48C94796D90985D4AB,E1FDB877569DC6E682FD6CC635472AF0,VTS,1,""""" ",11/23/2013 13:05,11/23/2013 13:13,1,480,1.47,-73.962883,40.772839,-73.980606,40.77383,CRD,7.5,0,0.5,0,9.5,1.5,1,1
08313DD1AC96999E7D3AE12898314397,3BBD5BB14FABCF4DC993BED73B1DCBC7,CMT,1,N  ,3/4/2013 10:17,3/4/2013 10:28,1,655,1.7,-74.004707,40.722706,-74.007484,40.709717,CSH,9,0,0.5,0,9.5,0,0,0
D2DF0BEB0863E635BD47723AD8EBAB60,BEDF72429E9D63DDF98ED7EA60F9E6A9,CMT,1,N  ,1/1/2013 21:27,1/1/2013 21:31,2,279,0.9,-73.972588,40.764755,-73.983932,40.761639,CSH,5.5,0.5,0.5,0,6.5,0,0,0
5299FB9056C90720635BF231B668338A,5A2962B20F92EB2FE8726411798CDD91,VTS,1,""""" ",6/27/2013 12:06,6/27/2013 12:15,4,540,0.61,-74.005058,40.72961,-74.003632,40.722519,CSH,7,0,0.5,0,7.5,0,0,0
B55A19E5429545C78F8066C4DD5D9EAB,27DE533777D4AF390410DC6B8634F2F5,CMT,1,N  ,3/8/2013 1:03,3/8/2013 1:08,2,288,0.6,-73.999474,40.728168,-74.005829,40.725517,CSH,5,0.5,0.5,0,6,0,0,0
5FD4A6B436AF581E77060F87694A56E8,92062D924B1465FA8F194B27BFC59611,VTS,1,""""" ",10/22/2013 21:08,10/22/2013 21:14,5,360,1.82,-73.989708,40.729649,-73.974602,40.753578,CRD,7.5,0.5,0.5,0,10.1,1.6,1,1
A68104EC4A04A0FC1E9F1977FDC49B7F,A12524C8FC5D8F744DCC6BB2BE3F802E,CMT,1,N  ,3/30/2013 8:43,3/30/2013 8:57,1,872,9.5,-73.977501,40.751907,-73.86496,40.770416,CSH,27,0,0.5,5.33,32.83,0,0,0
18B9F1C434BF374E8F00901720204C18,A0450EF875D9C26D665CF48E8A883F70,VTS,1,""""" ",4/22/2013 16:38,4/22/2013 16:44,2,360,0.92,-74.00573,40.750896,-73.996277,40.743202,CRD,6,1,0.5,0,9,1.5,1,1
7EFD9F4D492F2B5A3483C79E8F864AE1,0E4DB3AE6053FB748691942B9E43F7E8,CMT,1,N  ,5/4/2013 20:55,5/4/2013 21:02,1,420,4.9,-73.974144,40.78376,-73.973732,40.796917,CRD,7,0.5,0.5,0,10,2,1,1
C15B6461821D9CAA3FCAFAD0AE02FE6B,EC84D9AA37271B2AA3A3086DE3DCAE64,CMT,1,N  ,6/22/2013 11:33,6/22/2013 11:41,1,501,1.4,-73.989922,40.736916,-73.993805,40.727543,CRD,8,0,0.5,0,10.2,1.7,1,1
2F2D6ECCDC211F02DBD4A98DCC0DB8B9,8EED2EC08191A7F47B37882F5E0913E4,VTS,1,""""" ",5/2/2013 21:59,5/2/2013 22:27,1,1680,13.43,-73.991348,40.750778,-73.898308,40.889381,CRD,39.5,0.5,0.5,0,50.5,10,1,2
185DB975730A99E17D05E4BFDA3888F2,D120A03FF654D3D2C3B55C789BA3346C,VTS,1,""""" ",3/2/2013 14:54,3/2/2013 15:06,3,720,2.33,-74.006332,40.739613,-73.996826,40.765175,CSH,11,0,0.5,0,11.5,0,0,0
78076B661C5A56DE8A741FAEE3873F84,BCB4EC33B7FF0C3CDF4ECB4CB32AEAD9,CMT,1,N  ,9/20/2013 7:42,9/20/2013 7:48,1,325,0.5,-73.971725,40.758682,-73.975685,40.763943,CRD,5.5,0,0.5,0,7,1,1,1
C1A040C016496F3E4CD044EC8074AEA3,AC3D43A290C103E90F10B17C443F60CD,CMT,1,N  ,7/3/2013 7:44,7/3/2013 7:58,1,814,2.6,-73.986397,40.777225,-73.953979,40.78793,CSH,12,0,0.5,0,12.5,0,0,0
B4AAFF661A5D461F0EE2C8EE32458487,844EA31EA6C764405553BF6AD2C054A5,CMT,1,N  ,11/20/2013 5:31,11/20/2013 5:44,1,809,6.8,-73.980698,40.688644,-73.922104,40.746899,CRD,20.5,0,0.5,0,21,0,0,0
948AD9E7AFEE6E04E8A778EFE992F4E8,A03193E9C56699DEDDB60A52C6875633,VTS,1,""""" ",4/26/2013 16:57,4/26/2013 17:10,2,780,2.97,-73.973068,40.764408,-74.000633,40.729877,CRD,12,1,0.5,0,14.5,1,1,1
98692CFFC89FE86800935F8CBAF529F2,272E5C740717237FDDC9794F5D161EB0,VTS,1,""""" ",6/1/2013 8:02,6/1/2013 8:14,6,720,2.8,-73.974045,40.782524,-73.997589,40.750671,CSH,11.5,0,0.5,0,12,0,0,0
39085BDEC7EEBB9528D29A90D42DC993,9DBA1B20CF8D0A1B07CED177B4489168,VTS,1,""""" ",6/30/2013 19:44,6/30/2013 19:52,1,480,1.24,-73.997841,40.736004,-73.981842,40.736801,CRD,7,0,0.5,0,9.6,2.1,1,1
6AA6274F006E3C02ADC1BB3335456C7A,C776A77DB31A5D5B98E0D87AE39F13FB,VTS,1,""""" ",11/5/2013 13:40,11/5/2013 13:49,1,540,1.97,-73.980133,40.739037,-74.00248,40.729053,CRD,8.5,0,0.5,0,10.7,1.7,1,1
9C34910D26A3CBBC48D309CEA303A1B7,30C7074474685D40D28511359EC4B091,VTS,1,""""" ",8/25/2013 11:46,8/25/2013 12:00,1,840,1.82,-73.979408,40.732906,-73.991386,40.748775,CRD,10.5,0,0.5,0,13.1,2.1,1,1
31F67B17B146DCF6D339C0BCFF572C51,D706B3D5B9973F6AD1C9EEEB640054D0,CMT,1,N  ,2/4/2013 22:18,2/4/2013 22:46,1,1677,10,-73.98558,40.758072,-73.975975,40.64576,CSH,32,0.5,0.5,4.8,37.8,0,0,0
FD0279BF2DC0EDAA1EE0EBFF76FDE067,5F41278A8547F692B9EEA3C48F716515,CMT,1,N  ,12/22/2013 0:53,12/22/2013 1:27,2,2057,10.7,-73.991791,40.684769,-73.976738,40.785061,CRD,35,0.5,0.5,0,44,8,1,2
AF6F00669685F143D407AEAB2DA34BF0,64C213553539886D6A49C7A5D8FA21B8,CMT,1,N  ,1/23/2013 10:31,1/23/2013 10:45,1,841,2.1,-73.991432,40.750256,-73.969414,40.76144,CRD,10.5,0,0.5,0,14.3,3.3,1,1
87C83B8B29E4415F6B43785A29C06A15,EBF0D935CE57D4DC87516DF395637770,VTS,1,""""" ",9/14/2013 0:10,9/14/2013 0:26,5,960,3.2,-74.011902,40.710285,-74.000977,40.748074,CSH,13.5,0.5,0.5,0,14.5,0,0,0
4BCCB03EBA7A8C89EAE5652AC5B962DB,8B27F8E56F5A697DA0F59D7B5DFCEC4C,CMT,1,N  ,2/28/2013 23:18,2/28/2013 23:43,2,1494,6,-73.987961,40.738728,-73.979103,40.762005,CSH,22,0.5,0.5,0,23,0,0,0
526B9B74D25BFD3D7FFB76319ADF28FC,5EC9EEFC233000AE49F909BA4C67B7C5,VTS,1,""""" ",6/25/2013 15:07,6/25/2013 15:31,1,1440,3.02,-73.989616,40.747406,-73.992477,40.71545,CSH,17,0,0.5,0,17.5,0,0,0
8D1BB91A5D5D7BE4BEDFF23F2DEFD026,C5297B21A19FB4CD5F1AB193E3145CFB,VTS,1,""""" ",9/20/2013 8:25,9/20/2013 8:42,2,1020,2.86,-73.947021,40.784424,-73.982117,40.770088,CRD,13,0,0.5,0,16.5,3,1,1
46B13EF9CA285E11C4D4901B4659B9A7,8D839A9EBDF8936DDC44B5E4EF8B4096,CMT,1,N  ,7/11/2013 22:46,7/11/2013 23:04,1,1087,5.4,-73.939995,40.751167,-73.954269,40.805866,CRD,18.5,0.5,0.5,0,23.4,3.9,1,1
1B54A24AF23FD2C4CA404390E9038A5D,64FE1F0774605FE35C7D6F9C8B25E1C8,VTS,1,""""" ",10/17/2013 11:54,10/17/2013 12:04,2,600,0.85,-73.984818,40.739613,-73.99128,40.747398,UNK,7.5,0,0.5,0,9.12,1.12,1,1
738A62EEE9EC371689751A864C5EF811,CBBF1E55308930A39BFAD46D49721584,CMT,1,N  ,3/23/2013 18:13,3/23/2013 18:18,1,304,0.5,-73.992111,40.7342,-73.993019,40.730862,CRD,5,0,0.5,0,6,0.5,1,1
5DFA10705410FA86ECFC6447038BF228,F95A8235482DB4C3A11508A8D4896E40,VTS,1,""""" ",9/29/2013 22:19,9/29/2013 22:38,1,1140,7.33,-73.872803,40.773956,-73.864067,40.720421,CSH,22.5,0.5,0.5,0,23.5,0,0,0
8B5F45807D8EC24DDFD9A7EDFFAEC138,577D1B6729EF9014CDBC949554EB4483,VTS,1,""""" ",9/28/2013 0:38,9/28/2013 0:47,1,540,2.2,-73.983559,40.664639,-73.993767,40.686417,CSH,9,0.5,0.5,0,10,0,0,0
2EB25A802FDAC244113D6590C6D462BD,CF1CCD26828E7C560BB6EDA4826690B3,VTS,1,""""" ",3/28/2013 11:25,3/28/2013 11:33,1,480,1.36,-74.003952,40.747986,-74.001205,40.762623,CSH,8,0,0.5,0,8.5,0,0,0
16BF36EE024FE32C9B1E24C39471D76F,5F019F9A14C6ABEC1D113EB0FB8B7366,VTS,1,""""" ",7/27/2013 17:29,7/27/2013 17:43,1,840,1.5,-73.985161,40.757523,-73.975204,40.756752,CRD,9.5,0,0.5,0,12.85,2.85,1,1
F9E0A24870A77B6A347303BD68BF3081,48CAD00AF465E28CB1D0B0ABA6EDC90B,CMT,1,N  ,6/10/2013 15:36,6/10/2013 15:48,2,763,1.5,-73.978188,40.762691,-73.99572,40.759174,CSH,9.5,0,0.5,0,10,0,0,0
C5371E156999224560FE39A3CAE9158E,F17DF5066549A9E302E5CD6D341874D1,CMT,1,N  ,3/23/2013 20:28,3/23/2013 20:37,4,489,1,-73.999825,40.734879,-73.989052,40.73634,CRD,7,0.5,0.5,0,9.6,1.6,1,1
39046DC8D352B9C0659A080958525C24,15DCF61F764CEB53D53E699D36367C65,CMT,1,N  ,9/8/2013 2:59,9/8/2013 3:03,2,246,0.7,-73.988556,40.73637,-73.980835,40.742054,CSH,5,0.5,0.5,0,6,0,0,0
8B15A77EA92F4291DD8DAB6E7099F92A,9C09D34480F03B5E5D18386A404CA8E8,VTS,1,""""" ",8/6/2013 9:08,8/6/2013 9:13,6,300,1.33,-73.98024,40.775669,-73.968605,40.791756,CSH,6,0,0.5,0,6.5,0,0,0
D2AD353AD664CBBDBEA78B59E0BFE9EF,1081AA4A30264E290B0085F0C2D5BBFD,CMT,1,N  ,12/2/2013 6:54,12/2/2013 7:06,1,697,2.8,-73.949341,40.773121,-73.984978,40.75808,CRD,11.5,0,0.5,0,13,1,1,1
D1AC1E86EA0B928FC13A5F86A872FE54,28FB58379364A01302440F779475317D,CMT,1,N  ,8/23/2013 21:37,8/23/2013 21:50,1,737,2.9,-73.980873,40.763485,-73.999039,40.732468,CSH,11.5,0.5,0.5,0,12.5,0,0,0
0851CB006745FF526AECFDABEBAE4C80,169F167358A6283C193F984420408EA7,VTS,1,""""" ",11/20/2013 13:16,11/20/2013 13:22,1,360,0.79,-73.983635,40.755451,-73.991966,40.749481,CRD,6,0,0.5,0,8.3,1.8,1,1
CC664699259C9867E735976611A82F64,E4F99C9ABE9861F18BCD38BC63D007A9,VTS,1,""""" ",7/21/2013 17:07,7/21/2013 17:19,5,720,5.54,-73.952179,40.786243,-73.942978,40.847183,CSH,18,0,0.5,0,18.5,0,0,0
556B82CFC0CBDF7B2EEC79EABCDCEFBF,18E79D933C0F37E4AF257C6F85A3A519,CMT,1,N  ,8/10/2013 20:28,8/10/2013 20:37,2,566,1.7,-73.986969,40.752621,-73.970917,40.764404,CSH,8.5,0.5,0.5,0,9.5,0,0,0
338AA5E5CCF2B215438CE6EB2069D8F0,1A24AB1E2EBB8C09B8489A1607CFC02F,VTS,1,""""" ",12/24/2013 12:03,12/24/2013 12:12,5,540,2.23,-73.973923,40.79187,-73.950874,40.814236,CSH,9.5,0,0.5,0,10,0,0,0
C1E2700E22F97C267C59C62D29026F8A,EE9F364E45DC97A181D6D78731ABD99F,CMT,1,N  ,10/8/2013 12:37,10/8/2013 13:06,1,1750,3.4,-73.994926,40.725117,-73.981644,40.764606,CRD,19,0,0.5,0,21.5,2,1,1
16E628A73C16A85ED26C16B195508888,D632CB4C89E5F9AFF93760DE91416CB4,CMT,1,N  ,10/19/2013 22:18,10/19/2013 22:37,1,1142,4.2,-74.004967,40.729774,-73.959274,40.76416,CSH,16.5,0.5,0.5,0,17.5,0,0,0
23B9765A376E3466F43619B97DF9F8BB,B8896300BBF1F12E0639DED1461FE30B,VTS,1,""""" ",7/19/2013 10:27,7/19/2013 10:30,1,180,0.61,-73.980263,40.755424,-73.984917,40.748299,CSH,4.5,0,0.5,0,5,0,0,0
6C0AF5938B8368F9B033F9B705F8026B,D5890D249C80F0CDD13EA40688B6B4F8,CMT,1,N  ,5/1/2013 19:10,5/1/2013 19:15,1,310,1,-74.005798,40.745331,-73.993729,40.752403,CSH,6,1,0.5,0,7.5,0,0,0
4C5369792A667879EA8B1DBD73AFC7AD,68AB7D294CB87F4999BFB6003B86A92C,CMT,1,N  ,6/4/2013 9:20,6/4/2013 9:42,1,1328,4.6,-73.985008,40.769302,-74.01371,40.714886,CRD,18.5,0,0.5,0,23.75,4.75,1,1
0CA06825E31D118DED987821A7EDA3FE,AFACF8312244283B1FC901B06D7979A0,VTS,1,""""" ",2/10/2013 13:36,2/10/2013 13:40,3,240,0.97,-73.955681,40.787998,-73.955811,40.779205,CRD,5,0,0.5,0,6.5,1,1,1
B0CC156991C83DAC000F5413CCF61651,067796F4B486DD38FE2C7AAC72AA7426,VTS,1,""""" ",7/28/2013 16:01,7/28/2013 16:09,5,480,1.19,-73.997551,40.725697,-73.997993,40.735802,CSH,7.5,0,0.5,0,8,0,0,0
4003B8478418FEC5D761E2F37602769B,219FBFC052B11CD1D8420F7AC37EDC65,CMT,1,N  ,11/15/2013 7:43,11/15/2013 7:47,1,243,1,-73.982048,40.774734,-73.980583,40.763905,CSH,5.5,0,0.5,0,6,0,0,0
047980F51192D62F56C67E9EB3E3CB9D,C38ED8C4317567C37DF199B57F3FAAE4,CMT,1,N  ,6/6/2013 7:59,6/6/2013 8:07,1,478,1.1,-73.980896,40.744766,-73.983452,40.757362,CRD,7,0,0.5,0,8.5,1,1,1
658B5CDC254C3CE5411CB2EFC5CA3F61,230A0C0272633B7C78CCAF97E6D1D81E,VTS,1,""""" ",12/21/2013 11:32,12/21/2013 11:46,1,840,2.11,-73.980377,40.754696,-74.004974,40.74081,CRD,11,0,0.5,0,13.7,2.2,1,1
26EB9B3D549523A9BFFD78A7B6E46CE8,B5019FC9647DA997DF657B952E837AB7,VTS,1,""""" ",7/5/2013 19:00,7/5/2013 19:08,1,480,0.87,-73.979713,40.758282,-73.987534,40.756687,CSH,7,1,0.5,0,8.5,0,0,0
DFC68486EF21067186E4D0C2AC254B1E,783C504CFE496930BCC6AD4B435D8AEE,CMT,1,N  ,2/14/2013 19:54,2/14/2013 20:10,1,922,3.3,-73.955803,40.779507,-73.988434,40.766571,CSH,14,1,0.5,0,15.5,0,0,0
1AD5ADEA9A285A21AB8D1D7D1D17EA22,1DDF3685CACDADC76133029306D908CB,CMT,1,N  ,3/17/2013 3:02,3/17/2013 3:08,1,393,1.4,-73.99379,40.751671,-73.975365,40.75629,CRD,7,0.5,0.5,0,10,2,1,1
5DA8DC2CE94EC1F9DEC3BFD0BABB1E12,86F26260BD3C70FACFAE02C1C57FAC38,CMT,1,N  ,1/13/2013 13:02,1/13/2013 13:10,1,513,2.4,-73.967369,40.787895,-73.960091,40.762875,CSH,9,0,0.5,0,9.5,0,0,0
826DBD92105633704DA76C7139743B3B,4B19FF88FFC75F9733418E62E3EB752D,VTS,1,""""" ",7/24/2013 21:50,7/24/2013 22:02,1,720,2.34,-73.987503,40.753033,-73.987114,40.728333,CRD,10.5,0.5,0.5,0,13.7,2.2,1,1
7AE1498F6152342110D4C7CC9404D39B,AB9F14036812008E7D3EC4C7238E9CD9,CMT,1,Y  ,7/19/2013 21:01,7/19/2013 21:18,1,1057,4.6,-73.952103,40.778,-73.95002,40.82695,CRD,17,0.5,0.5,0,21.6,3.6,1,1
8E073E22EBD4CC66578D6CC3EA2279E9,A1F9D22768F0EFBC974EEEA89C5B9F77,CMT,1,N  ,2/25/2013 12:51,2/25/2013 12:59,2,477,1,-73.972626,40.754036,-73.979622,40.762531,CRD,7,0,0.5,0,9,1.5,1,1
C30B82408DD8D5EF17A081494009A1A4,F2037A2C54652EFFB7CEAD7A0D91AA8B,VTS,1,""""" ",2/22/2013 1:19,2/22/2013 1:27,1,480,2.95,-73.979935,40.681904,-73.936401,40.671555,CSH,10,0.5,0.5,0,11,0,0,0
9947A87931263EBE0D9F476F01929C3B,FDE0E0230C77F0C3BD7A9D5C83712724,VTS,1,""""" ",5/22/2013 16:27,5/22/2013 16:37,3,600,1.61,-73.9739,40.76281,-73.990845,40.750381,CSH,9,1,0.5,0,10.5,0,0,0
6D76DDE1738D81EF7D647BE032E329B4,17AC68B021E7D5D98CD21A6AA26CDF46,CMT,1,N  ,3/1/2013 12:24,3/1/2013 12:33,1,571,0.9,-73.973541,40.760468,-73.98127,40.76812,CSH,7.5,0,0.5,0,8,0,0,0
1A30D2B12B2E613700A5B5DD95D6D9D7,3B50F26F74C04DD8B07BDA13AF47CE6F,VTS,1,""""" ",9/15/2013 23:29,9/15/2013 23:36,1,420,1.89,-73.963089,40.772446,-73.943466,40.791027,CSH,8,0.5,0.5,0,9,0,0,0
D627FE8D86B75D4D387DCB7DE50EC6A8,F98F7866BAEE6E0E2F1ADA23AA1578FE,CMT,1,N  ,11/10/2013 14:27,11/10/2013 14:29,1,154,0.4,-73.976616,40.748917,-73.971794,40.754776,CSH,4,0,0.5,0,4.5,0,0,0
FC5CF523B57833CB065312E7B955D7DC,670ED29C74784A572B5B48A382ACE5A9,CMT,1,N  ,3/7/2013 17:24,3/7/2013 17:40,1,989,2.7,-73.998917,40.720005,-73.994965,40.750099,CSH,13,1,0.5,0,14.5,0,0,0
746B3CD01F3DD1B976876794035865FA,79FA27B2441D12068601BC3E05B38BDB,VTS,1,""""" ",11/10/2013 7:47,11/10/2013 8:12,2,1500,11.22,-73.982277,40.771912,-73.861572,40.768238,CRD,33.5,0,0.5,5.33,49.04,9.71,1,2
8D6E013EE49779F8B31F595F1E5F813F,F6BDE969369BFF0756C459FB1B44F47C,VTS,1,""""" ",8/10/2013 0:57,8/10/2013 1:05,3,480,1.29,-73.992867,40.738098,-73.986786,40.729851,CSH,7.5,0.5,0.5,0,8.5,0,0,0
1F5F139D6E59FFA2CCA2D34FB40EB112,1BCB3468A8B39A001773FC30B830A02A,CMT,1,N  ,1/1/2013 12:49,1/1/2013 13:13,1,1435,10.8,-74.002602,40.748764,-73.865112,40.770531,CSH,31,0,0.5,4.8,36.3,0,0,0
80E24DEDBF084D1002B13EE0148526FA,5A0D73ACC014340E4EC14BA0A7D80C72,CMT,1,N  ,7/7/2013 0:26,7/7/2013 0:51,1,1471,8.1,-74.008888,40.714024,-73.920403,40.762772,CRD,25.5,0.5,0.5,0,33.1,6.6,1,2
113C86713C13307246CB77DB753B339E,BB4B1645ECEBC8E8B90835F631F81332,VTS,1,""""" ",1/5/2013 18:07,1/5/2013 18:13,2,360,1.89,-73.986855,40.766586,-73.977669,40.786373,CRD,8,0,0.5,0,10.5,2,1,1
5AA968AE6E684305C7F020F00E4BD0DB,3783B84D1D0D118DB6A83B148B7E9112,VTS,1,""""" ",5/16/2013 11:55,5/16/2013 12:22,1,1620,2.48,-74.006622,40.70829,-73.997192,40.714428,CSH,18,0,0.5,0,18.5,0,0,0
FF2C42685FE5822F7A6DE63D32ED8193,6335146E97C98873FBED80B24615FC88,VTS,1,""""" ",9/13/2013 4:15,9/13/2013 4:31,1,960,8.62,-73.975983,40.744549,-73.872421,40.774406,CRD,24.5,0.5,0.5,5.33,35.33,4.5,1,1
7171E97F3C53FB56E77607FC0962D5B5,C2047E813F05F186EBFC6522093ADDDC,VTS,1,""""" ",8/9/2013 7:26,8/9/2013 7:58,2,1920,11.32,-73.988449,40.755402,-73.872665,40.774231,CSH,35.5,0,0.5,5.33,41.33,0,0,0
E96365994DFF88A7F05EC7FB4AE538AB,A694EA31C3BE2717F0432C2285B5F09C,CMT,1,N  ,8/20/2013 13:02,8/20/2013 13:33,1,1870,3.5,-73.99987,40.717819,-73.982597,40.757931,CSH,19.5,0,0.5,0,20,0,0,0
67C63ACF1AB1BACD892C352EA94808B3,B13EDAA5125570DBB3AEFAFC200917BA,CMT,1,N  ,9/6/2013 22:10,9/6/2013 22:28,1,1080,3.5,-74.00766,40.740768,-73.982361,40.771523,CSH,14.5,0.5,0.5,0,15.5,0,0,0
0964BAF015F74B4E628615EAFD0E2D57,7E66412D458E5647D89606082F91A5F4,VTS,1,""""" ",7/12/2013 2:38,7/12/2013 2:43,1,300,0.99,-73.982201,40.761639,-73.991531,40.749573,CSH,6,0.5,0.5,0,7,0,0,0
D75945FDB06845E4CC82343B3BECB696,B5A61D9AE1950933741542192E9D8B67,VTS,1,""""" ",5/30/2013 15:22,5/30/2013 15:42,1,1200,4.34,-73.954124,40.770351,-73.984917,40.728943,CRD,17.5,0,0.5,0,19,1,1,1
7F396C1A8361369ECDB569AADDB1D125,FC837C22671FAF40433607262C2C9B73,CMT,1,N  ,4/9/2013 7:34,4/9/2013 7:43,4,529,1.5,-73.960281,40.775574,-73.970535,40.790016,CSH,8,0,0.5,0,8.5,0,0,0
5DCBB392F30B5E2FCFDCD8ED28923743,DA96BE27F3520ACAEF86F116BA2CAEE4,CMT,1,N  ,11/26/2013 14:44,11/26/2013 14:49,1,303,0.7,-74.001991,40.75597,-74.008186,40.745918,CRD,5.5,0,0.5,0,7.2,1.2,1,1
FF0BD3BB5C94BB18473A8AA1CC7F6FBC,E27F1C84604300FC80438283B8BCABAA,VTS,1,""""" ",3/31/2013 18:15,3/31/2013 18:26,1,660,1.09,-74.006859,40.731457,-74.003143,40.722137,CRD,8.5,0,0.5,0,10.7,1.7,1,1
168B2744844F9B65B4921E5A0985635C,D36B0AB237F0D29AB7AA3E40D6C99A22,CMT,1,N  ,6/24/2013 13:43,6/24/2013 13:48,1,282,0.8,-73.959244,40.771832,-73.947891,40.774853,CSH,5.5,0,0.5,0,6,0,0,0
F0081D9560C07C7B3D1AB2747F59FAEE,709BDC3EFC411E4191ACEA6FD612CC86,VTS,1,""""" ",8/21/2013 10:23,8/21/2013 10:37,1,840,1.87,-74.005554,40.745647,-73.993729,40.728867,CSH,10.5,0,0.5,0,11,0,0,0
022562E7A0FEB7A9D4A31B06BF0B82E8,CEC167A72CBAE15E4935FD08537E5B6D,CMT,1,N  ,4/23/2013 22:17,4/23/2013 22:26,1,547,3.1,-73.995598,40.744247,-73.97905,40.781006,CRD,11,0.5,0.5,0,13,1,1,1
3E7AA144EBE43CE6B567524550C78DFF,FA95F109DB0102CB02DD35E9E639B1E9,VTS,2,""""" ",5/2/2013 6:58,5/2/2013 7:35,1,2220,16.81,-73.985939,40.761429,-73.804008,40.649181,CRD,52,0,0.5,5.33,70.83,13,1,3
